주소	입력주소	X	Y	CLSS	PNU	주소구분	표준신주소	표준구주소	우편번호
광진구 강변역로 강변역 정류장(c)	서울특별시 광진구 강변역로 강변역 정류장(c)	127.092263	37.536165	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 강변역로 강변역 정류장(c)	서울특별시 광진구 강변역로 강변역 정류장(c)	127.092263	37.536165	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 강변역로 강변역 정류장(D)	서울특별시 광진구 강변역로 강변역 정류장(D)	127.092263	37.536165	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 잠실대교북단교차로(쥬시앞)	서울특별시 광진구 자양로 잠실대교북단교차로(쥬시앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 잠실대교북단 정류장(자양아파트앞)	서울특별시 광진구 자양로 잠실대교북단 정류장(자양아파트앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양사거리 시민동물병원 앞	서울특별시 광진구 자양로 자양사거리 시민동물병원 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 정류장(구청쪽)	서울특별시 광진구 자양로 광진구청 정류장(구청쪽)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 정류장(구청쪽)	서울특별시 광진구 자양로 광진구청 정류장(구청쪽)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 정류장(농협쪽)	서울특별시 광진구 자양로 광진구청 정류장(농협쪽)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진경찰서 정류장	서울특별시 광진구 자양로 광진경찰서 정류장	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 SC제일은행 정류장	서울특별시 광진구 자양로 SC제일은행 정류장	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 서북면옥 앞	서울특별시 광진구 자양로 서북면옥 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 서북면옥 앞	서울특별시 광진구 자양로 서북면옥 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 용마산로 중곡동 입구 정류장(선약국)	서울특별시 광진구 용마산로 중곡동 입구 정류장(선약국)	127.087279	37.561662	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 용마산로 중곡동 국민은행 앞 횡단보도	서울특별시 광진구 용마산로 중곡동 국민은행 앞 횡단보도	127.087279	37.561662	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 용마산로 중곡동 국민은행 앞 횡단보도	서울특별시 광진구 용마산로 중곡동 국민은행 앞 횡단보도	127.087279	37.561662	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 용마산로 용마산로 111 앞 횡단보도	서울특별시 광진구 용마산로 용마산로 111 앞 횡단보도	127.087279	37.561662	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 용마산로 국립정신건강센터 앞	서울특별시 광진구 용마산로 국립정신건강센터 앞	127.087279	37.561662	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 용마산로 중곡동 SK아파트 마을마당	서울특별시 광진구 용마산로 중곡동 SK아파트 마을마당	127.086374	37.569052	정좌표	공개용버전 미지원	새주소	미지원	미지원	04938
광진구 능동로 뚝섬유원지역 1번 출구(이튼3차 앞)	서울특별시 광진구 능동로 뚝섬유원지역 1번 출구(이튼3차 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 약초공원 앞 횡단보도	서울특별시 광진구 능동로 약초공원 앞 횡단보도	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 구의회 앞 공항버스 정류장	서울특별시 광진구 능동로 구의회 앞 공항버스 정류장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 구의회 앞 시내버스 정류장	서울특별시 광진구 능동로 구의회 앞 시내버스 정류장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 구의회 앞 시내버스 정류장	서울특별시 광진구 능동로 구의회 앞 시내버스 정류장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 로데오거리 입구	서울특별시 광진구 능동로 로데오거리 입구	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 건대병원(장애인 버스정류장)	서울특별시 광진구 능동로 건대병원(장애인 버스정류장)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 건대분수대 앞 횡단보도	서울특별시 광진구 능동로 건대분수대 앞 횡단보도	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 건대분수대 앞 횡단보도	서울특별시 광진구 능동로 건대분수대 앞 횡단보도	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 대공원역 사거리(2번출구) 횡단보도	서울특별시 광진구 능동로 대공원역 사거리(2번출구) 횡단보도	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 대공원역 사거리(5번출구) 횡단보도	서울특별시 광진구 능동로 대공원역 사거리(5번출구) 횡단보도	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 광진광장	서울특별시 광진구 능동로 광진광장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 광진광장	서울특별시 광진구 능동로 광진광장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 대공원역 1번출구 앞	서울특별시 광진구 능동로 대공원역 1번출구 앞	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 대공원역 1번출구 앞	서울특별시 광진구 능동로 대공원역 1번출구 앞	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 대공원역 1번출구 앞	서울특별시 광진구 능동로 대공원역 1번출구 앞	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 만나정 앞 횡단보도	서울특별시 광진구 능동로 만나정 앞 횡단보도	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동소방서 앞 정류장	서울특별시 광진구 능동로 능동소방서 앞 정류장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동교회 앞 정류장	서울특별시 광진구 능동로 능동교회 앞 정류장	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 용마사거리(선경부동산)	서울특별시 광진구 능동로 용마사거리(선경부동산)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 용마사거리(고시원)	서울특별시 광진구 능동로 용마사거리(고시원)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 용마사거리(SK텔레콤)	서울특별시 광진구 능동로 용마사거리(SK텔레콤)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 중곡동 성당(파출소) 앞	서울특별시 광진구 능동로 중곡동 성당(파출소) 앞	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 중곡역 3번출구 앞	서울특별시 광진구 능동로 중곡역 3번출구 앞	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 면목로 군자새마을금고 정류장	서울특별시 광진구 면목로 군자새마을금고 정류장	127.079533	37.562872	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 면목로 세종사이버대학교 정류장	서울특별시 광진구 면목로 세종사이버대학교 정류장	127.079533	37.562872	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 면목로 중곡1동사거리(막국수)	서울특별시 광진구 면목로 중곡1동사거리(막국수)	127.079533	37.562872	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 면목로 면곡시장 정류장	서울특별시 광진구 면목로 면곡시장 정류장	127.079533	37.562872	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 성수사거리(우리은행)	서울특별시 광진구 동일로 성수사거리(우리은행)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로 196(모텔딥)	서울특별시 광진구 동일로 동일로 196(모텔딥)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 송정동 서울숲아이파크 정류장	서울특별시 광진구 동일로 송정동 서울숲아이파크 정류장	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 송정동 건영아파트 정류장	서울특별시 광진구 동일로 송정동 건영아파트 정류장	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 빗물펌프장 맞은편	서울특별시 광진구 동일로 빗물펌프장 맞은편	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 중곡아파트 정류장	서울특별시 광진구 동일로 중곡아파트 정류장	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 기타 정보도서관 앞 낭만의 거리 데크	서울특별시 광진구 기타 정보도서관 앞 낭만의 거리 데크	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 정보도서관 앞 낭만의 거리 데크	서울특별시 광진구 기타 정보도서관 앞 낭만의 거리 데크	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 광진교 북단 전망대 앞	서울특별시 광진구 기타 광진교 북단 전망대 앞	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 광진교 북단 전망대 앞	서울특별시 광진구 기타 광진교 북단 전망대 앞	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 영화사 등산로 입구	서울특별시 광진구 기타 영화사 등산로 입구	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 영화사 등산로 입구	서울특별시 광진구 기타 영화사 등산로 입구	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 중랑천 매점 앞(굴다리 입구)	서울특별시 광진구 기타 중랑천 매점 앞(굴다리 입구)	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 중랑천 매점 앞(굴다리 입구)	서울특별시 광진구 기타 중랑천 매점 앞(굴다리 입구)	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 기타 중랑천 농구코트 앞	서울특별시 광진구 기타 중랑천 농구코트 앞	127.082202	37.538213	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
광진구 동일로 청춘뜨락(문화공간)	서울특별시 광진구 동일로 청춘뜨락(문화공간)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 청춘뜨락(문화공간)	서울특별시 광진구 동일로 청춘뜨락(문화공간)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 청춘뜨락(문화공간)	서울특별시 광진구 동일로 청춘뜨락(문화공간)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 청춘뜨락(문화공간)	서울특별시 광진구 동일로 청춘뜨락(문화공간)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 청춘뜨락(문화공간)	서울특별시 광진구 동일로 청춘뜨락(문화공간)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로22길 96(모던통닭 옆 골목)	서울특별시 광진구 동일로 동일로22길 96(모던통닭 옆 골목)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로22길 48(부대찌개 앞)	서울특별시 광진구 동일로 동일로22길 48(부대찌개 앞)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로22길 25(CU 편의점 앞)	서울특별시 광진구 동일로 동일로22길 25(CU 편의점 앞)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로22길 17(소두마리 앞)	서울특별시 광진구 동일로 동일로22길 17(소두마리 앞)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로 106(미가로 조형물 광장)	서울특별시 광진구 자양로 자양로 106(미가로 조형물 광장)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로18길 16(생오리닭 골목)	서울특별시 광진구 자양로 자양로18길 16(생오리닭 골목)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로18길 41(경성주막 앞)	서울특별시 광진구 자양로 자양로18길 41(경성주막 앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로18길 52(구두상점 옆)	서울특별시 광진구 자양로 자양로18길 52(구두상점 옆)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로18길 53(편의점 앞)	서울특별시 광진구 자양로 자양로18길 53(편의점 앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로18길 78(공영주차장 앞)	서울특별시 광진구 자양로 자양로18길 78(공영주차장 앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 자양로18길 96(대양참치 앞)	서울특별시 광진구 자양로 자양로18길 96(대양참치 앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로 298 (맛의거리 조형물 앞)	서울특별시 광진구 능동로 능동로 298 (맛의거리 조형물 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 7(솥뚜껑삼겹살 옆)	서울특별시 광진구 능동로 능동로36길 7(솥뚜껑삼겹살 옆)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 10(대한곱창 앞)	서울특별시 광진구 능동로 능동로36길 10(대한곱창 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 10(사브노래방 앞)	서울특별시 광진구 능동로 능동로36길 10(사브노래방 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 18(족발야시장 앞)	서울특별시 광진구 능동로 능동로36길 18(족발야시장 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 21(가죽모피 앞)	서울특별시 광진구 능동로 능동로36길 21(가죽모피 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 32(대봉갈비 앞)	서울특별시 광진구 능동로 능동로36길 32(대봉갈비 앞)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로36길 36앞(쉼터 입구)	서울특별시 광진구 능동로 능동로36길 36앞(쉼터 입구)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 광나루역 버스정류장(상행)	서울특별시 광진구 천호대로 광나루역 버스정류장(상행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 광나루역 버스정류장(상행)	서울특별시 광진구 천호대로 광나루역 버스정류장(상행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 광나루역 버스정류장(하행)	서울특별시 광진구 천호대로 광나루역 버스정류장(하행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 광나루역 버스정류장(하행)	서울특별시 광진구 천호대로 광나루역 버스정류장(하행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 새밭교회 버스정류장(상행)	서울특별시 광진구 천호대로 새밭교회 버스정류장(상행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 새밭교회 버스정류장(상행)	서울특별시 광진구 천호대로 새밭교회 버스정류장(상행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 새밭교회 버스정류장(하행)	서울특별시 광진구 천호대로 새밭교회 버스정류장(하행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 새밭교회 버스정류장(하행)	서울특별시 광진구 천호대로 새밭교회 버스정류장(하행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 중곡동입구 버스정류장(상행)	서울특별시 광진구 천호대로 중곡동입구 버스정류장(상행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 천호대로 중곡동입구 버스정류장(상행)	서울특별시 광진구 천호대로 중곡동입구 버스정류장(상행)	127.087260	37.553003	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 아차산로 광나루역,극동아파트 버스정류장	서울특별시 광진구 아차산로 광나루역,극동아파트 버스정류장	127.105201	37.543364	정좌표	공개용버전 미지원	새주소	미지원	미지원	04971
광진구 아차산로 자양사거리(우리은행앞)	서울특별시 광진구 아차산로 자양사거리(우리은행앞)	127.089737	37.541029	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 아차산로 자양사거리(우리은행앞)	서울특별시 광진구 아차산로 자양사거리(우리은행앞)	127.089737	37.541029	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 아차산로 자양사거리(구의1동)	서울특별시 광진구 아차산로 자양사거리(구의1동)	127.089737	37.541029	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 아차산로 자양사거리(구의1동)	서울특별시 광진구 아차산로 자양사거리(구의1동)	127.089737	37.541029	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 구의동 미가로 입구	서울특별시 광진구 자양로 구의동 미가로 입구	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 구의동 미가로 입구	서울특별시 광진구 자양로 구의동 미가로 입구	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 앞	서울특별시 광진구 자양로 광진구청 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 앞	서울특별시 광진구 자양로 광진구청 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 정류장(농협앞)	서울특별시 광진구 자양로 광진구청 정류장(농협앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진구청 정류장(농협앞)	서울특별시 광진구 자양로 광진구청 정류장(농협앞)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진경찰서 앞	서울특별시 광진구 자양로 광진경찰서 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 광진경찰서 앞	서울특별시 광진구 자양로 광진경찰서 앞	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 SC제일은행 정류장	서울특별시 광진구 자양로 SC제일은행 정류장	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 SC제일은행 정류장	서울특별시 광진구 자양로 SC제일은행 정류장	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 광나루로 구의사거리(편의점앞)	서울특별시 광진구 광나루로 구의사거리(편의점앞)	127.082823	37.545688	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 광나루로 구의사거리(편의점앞)	서울특별시 광진구 광나루로 구의사거리(편의점앞)	127.082823	37.545688	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 광나루로 구의사거리(T월드앞)	서울특별시 광진구 광나루로 구의사거리(T월드앞)	127.082823	37.545688	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 광나루로 구의사거리(T월드앞)	서울특별시 광진구 광나루로 구의사거리(T월드앞)	127.082823	37.545688	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 광나루로 구의사거리 버스정류장	서울특별시 광진구 광나루로 구의사거리 버스정류장	127.082823	37.545688	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 광나루로 구의사거리 버스정류장	서울특별시 광진구 광나루로 구의사거리 버스정류장	127.082823	37.545688	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 구의강변로 구의3동 현대폴라트리움 앞(구의강변로 102)	서울특별시 광진구 구의강변로 구의3동 현대폴라트리움 앞(구의강변로 102)	127.092842	37.536034	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 구의강변로 구의3동 현대폴라트리움 앞(구의강변로 103)	서울특별시 광진구 구의강변로 구의3동 현대폴라트리움 앞(구의강변로 103)	127.092842	37.536034	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로372 창원빌딩 앞(중곡2동 40-14)	서울특별시 광진구 능동로 능동로372 창원빌딩 앞(중곡2동 40-14)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로372 창원빌딩 앞(중곡2동 40-14)	서울특별시 광진구 능동로 능동로372 창원빌딩 앞(중곡2동 40-14)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로383(중곡1동 165-7)	서울특별시 광진구 능동로 능동로383(중곡1동 165-7)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 능동로 능동로383(중곡1동 165-7)	서울특별시 광진구 능동로 능동로383(중곡1동 165-7)	127.078404	37.549807	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 아차산로 자양사거리 로터리(자양로102)	서울특별시 광진구 아차산로 자양사거리 로터리(자양로102)	127.089737	37.541029	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 아차산로 자양사거리 로터리(자양로102)	서울특별시 광진구 아차산로 자양사거리 로터리(자양로102)	127.089737	37.541029	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로343(중곡1동 610-8)	서울특별시 광진구 동일로 동일로343(중곡1동 610-8)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 동일로 동일로343(중곡1동 610-8)	서울특별시 광진구 동일로 동일로343(중곡1동 610-8)	127.071503	37.555051	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 구의1동 미가로 상징물 앞(자양로18길)	서울특별시 광진구 자양로 구의1동 미가로 상징물 앞(자양로18길)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
광진구 자양로 구의1동 미가로 상징물 앞(자양로18길)	서울특별시 광진구 자양로 구의1동 미가로 상징물 앞(자양로18길)	127.086535	37.543770	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 경희대로 경희대로 8-1	서울특별시 동대문구 경희대로 경희대로 8-1	127.052698	37.594845	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 경희대로 경희대로 8-1	서울특별시 동대문구 경희대로 경희대로 8-1	127.052698	37.594845	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 고산자로 고산자로 428	서울특별시 동대문구 고산자로 고산자로 428	127.038184	37.583221	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 고산자로 고산자로 476	서울특별시 동대문구 고산자로 고산자로 476	127.038184	37.583221	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 고산자로 고산자로 513-1	서울특별시 동대문구 고산자로 고산자로 513-1	127.038184	37.583221	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 150	서울특별시 동대문구 답십리로 답십리로 150	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 130	서울특별시 동대문구 답십리로 답십리로 130	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 225	서울특별시 동대문구 답십리로 답십리로 225	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 287	서울특별시 동대문구 답십리로 답십리로 287	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 166	서울특별시 동대문구 답십리로 답십리로 166	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 237	서울특별시 동대문구 답십리로 답십리로 237	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 224-1	서울특별시 동대문구 답십리로 답십리로 224-1	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 224-1	서울특별시 동대문구 답십리로 답십리로 224-1	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 답십리로 51	서울특별시 동대문구 답십리로 답십리로 51	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 촬영소 고개	서울특별시 동대문구 답십리로 촬영소 고개	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
동대문구 답십리로 촬영소 고개	서울특별시 동대문구 답십리로 촬영소 고개	127.057820	37.573027	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
